"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260530","경의선","곡산","521","529","20260602",""
"20260530","경의선","능곡","3815","3873","20260602",""
"20260530","경의선","행신","5553","5581","20260602",""
"20260530","경의선","강매","2329","2082","20260602",""
"20260530","경의선","한국항공대","1621","1607","20260602",""
"20260530","경의선","수색","2409","2186","20260602",""
"20260530","경의선","디지털미디어시티","2406","2432","20260602",""
"20260530","경의선","가좌","4744","4491","20260602",""
"20260530","경의선","홍대입구","3178","4085","20260602",""
"20260530","경의선","서강대","2201","2014","20260602",""
"20260530","경의선","공덕","4130","2964","20260602",""
"20260530","경의선","효창공원앞","2307","2640","20260602",""
"20260530","경의선","신촌","291","367","20260602",""
"20260530","경의선","서울역","1180","1238","20260602",""
"20260530","경원선","연천","1526","1516","20260602",""
"20260530","경원선","전곡","1748","1516","20260602",""
"20260530","경원선","청산","170","143","20260602",""
"20260530","경원선","소요산","3435","3411","20260602",""
"20260530","경원선","동두천","1552","1523","20260602",""
"20260530","경원선","보산","1660","1587","20260602",""
"20260530","경원선","동두천중앙","3027","3020","20260602",""
"20260530","경원선","지행","6686","6560","20260602",""
"20260530","경원선","덕정","5731","5177","20260602",""
"20260530","경원선","덕계","5964","5524","20260602",""
"20260530","경원선","양주","7033","6604","20260602",""
"20260530","경원선","녹양","4187","3991","20260602",""
"20260530","경원선","가능","5819","5637","20260602",""
"20260530","경원선","의정부","20346","21006","20260602",""
"20260530","경원선","회룡","12083","11632","20260602",""
"20260530","경원선","망월사","6975","6884","20260602",""
"20260530","경원선","도봉산","9903","6957","20260602",""
"20260530","경원선","도봉","5013","4809","20260602",""
"20260530","경원선","방학","8949","8672","20260602",""
"20260530","경원선","창동","12","0","20260602",""
"20260530","경원선","녹천","3632","3060","20260602",""
"20260530","경원선","월계","5468","4919","20260602",""
"20260530","경원선","광운대","7595","7341","20260602",""
"20260530","경원선","석계","7414","7736","20260602",""
"20260530","경원선","신이문","7344","6538","20260602",""
"20260530","경원선","외대앞","11141","10033","20260602",""
"20260530","경원선","청량리(서울시립대입구)","22048","22648","20260602",""
"20260530","경원선","왕십리(성동구청)","16897","16897","20260602",""
"20260530","경원선","응봉","1841","1520","20260602",""
"20260530","경원선","옥수","44","37","20260602",""
"20260530","경원선","한남","2750","2924","20260602",""
"20260530","경원선","서빙고","2339","2232","20260602",""
"20260530","경원선","이촌(국립중앙박물관)","4019","3127","20260602",""
"20260530","경부선","광명","3596","2991","20260602",""
"20260530","경부선","서동탄","1320","1238","20260602",""
"20260530","경부선","당정","4742","4444","20260602",""
"20260530","경부선","천안","8673","8787","20260602",""
"20260530","경부선","두정","8524","8288","20260602",""
"20260530","경부선","직산","1062","1002","20260602",""
"20260530","경부선","성환","4436","4111","20260602",""
"20260530","경부선","평택","17111","16331","20260602",""
"20260530","경부선","평택지제","5650","4817","20260602",""
"20260530","경부선","서정리","10111","8526","20260602",""
"20260530","경부선","송탄","5565","5095","20260602",""
"20260530","경부선","진위","1368","1208","20260602",""
"20260530","경부선","오산","11569","11123","20260602",""
"20260530","경부선","오산대","4251","3875","20260602",""
"20260530","경부선","세마","3293","3012","20260602",""
"20260530","경부선","병점","15261","15226","20260602",""
"20260530","경부선","세류","3538","3524","20260602",""
"20260530","경부선","독산","10347","9977","20260602",""
"20260530","경부선","수원","48334","52390","20260602",""
"20260530","경부선","화서","11748","11754","20260602",""
"20260530","경부선","성균관대","13645","13103","20260602",""
"20260530","경부선","의왕","6792","6605","20260602",""
"20260530","경부선","군포","4373","3980","20260602",""
"20260530","경부선","금정","23432","23497","20260602",""
"20260530","경부선","명학","5372","4849","20260602",""
"20260530","경부선","안양","21194","20897","20260602",""
"20260530","경부선","관악","6543","6493","20260602",""
"20260530","경부선","석수","7134","6645","20260602",""
"20260530","경부선","금천구청","8816","8803","20260602",""
"20260530","경부선","가산디지털단지","6822","8919","20260602",""
"20260530","경부선","구로","15801","16568","20260602",""
"20260530","경부선","신길","6793","5829","20260602",""
"20260530","경부선","신도림","3618","4355","20260602",""
"20260530","경부선","영등포","47366","49006","20260602",""
"20260530","경부선","대방","7667","8591","20260602",""
"20260530","경부선","노량진","10165","9763","20260602",""
"20260530","경부선","용산","58198","61921","20260602",""
"20260530","경부선","남영","7836","8272","20260602",""
"20260530","경부선","서울역","11492","3359","20260602",""
"20260530","경강선","성남","986","917","20260602",""
"20260530","경강선","여주","3703","3909","20260602",""
"20260530","경강선","세종대왕릉","438","481","20260602",""
"20260530","경강선","부발","2553","2359","20260602",""
"20260530","경강선","이천","3571","3886","20260602",""
"20260530","경강선","신둔도예촌","1519","1462","20260602",""
"20260530","경강선","곤지암","2257","2261","20260602",""
"20260530","경강선","초월","2979","2762","20260602",""
"20260530","경강선","경기광주","6730","6280","20260602",""
"20260530","경강선","삼동","1741","1545","20260602",""
"20260530","경강선","이매","878","786","20260602",""
"20260530","경강선","판교","4582","4205","20260602",""
"20260530","9호선2~3단계","중앙보훈병원","7768","6846","20260602",""
"20260530","9호선2~3단계","둔촌오륜","3348","3256","20260602",""
"20260530","9호선2~3단계","올림픽공원(한국체대)","14118","14653","20260602",""
"20260530","9호선2~3단계","한성백제","3397","2815","20260602",""
"20260530","9호선2~3단계","송파나루","5233","5809","20260602",""
"20260530","9호선2~3단계","석촌","9644","8378","20260602",""
"20260530","9호선2~3단계","석촌고분","6003","5753","20260602",""
"20260530","9호선2~3단계","삼전","6735","6181","20260602",""
"20260530","9호선2~3단계","종합운동장","6719","5821","20260602",""
"20260530","9호선2~3단계","봉은사","17308","18822","20260602",""
"20260530","9호선2~3단계","삼성중앙","4339","4324","20260602",""
"20260530","9호선2~3단계","선정릉","6790","7720","20260602",""
"20260530","9호선2~3단계","언주","7870","8046","20260602",""
"20260530","9호선","신논현","30324","31882","20260602",""
"20260530","9호선","사평","3313","3045","20260602",""
"20260530","9호선","고속터미널","20799","29229","20260602",""
"20260530","9호선","신반포","5195","5165","20260602",""
"20260530","9호선","구반포","2536","2150","20260602",""
"20260530","9호선","동작(현충원)","2629","2478","20260602",""
"20260530","9호선","흑석(중앙대입구)","7259","7040","20260602",""
"20260530","9호선","노들","4117","3325","20260602",""
"20260530","9호선","노량진","26101","24989","20260602",""
"20260530","9호선","샛강","3885","3696","20260602",""
"20260530","9호선","여의도","17140","16503","20260602",""
"20260530","9호선","국회의사당","6588","6812","20260602",""
"20260530","9호선","당산","17167","16114","20260602",""
"20260530","9호선","선유도","5768","5429","20260602",""
"20260530","9호선","신목동","3450","3082","20260602",""
"20260530","9호선","염창","15220","13703","20260602",""
"20260530","9호선","등촌","9476","9002","20260602",""
"20260530","9호선","증미","4381","4028","20260602",""
"20260530","9호선","가양","17815","17523","20260602",""
"20260530","9호선","양천향교","7347","6996","20260602",""
"20260530","9호선","마곡나루(서울식물원)","13369","13078","20260602",""
"20260530","9호선","신방화","5782","5227","20260602",""
"20260530","9호선","공항시장","2374","2377","20260602",""
"20260530","9호선","김포공항","6020","11495","20260602",""
"20260530","9호선","개화","1743","1401","20260602",""
"20260530","8호선","남위례","6604","6254","20260602",""
"20260530","8호선","모란","5263","4505","20260602",""
"20260530","8호선","수진","4989","4363","20260602",""
"20260530","8호선","신흥","5133","5186","20260602",""
"20260530","8호선","단대오거리","9782","9071","20260602",""
"20260530","8호선","남한산성입구(성남법원.검찰청)","9765","8278","20260602",""
"20260530","8호선","산성","5495","5525","20260602",""
"20260530","8호선","복정","7431","6348","20260602",""
"20260530","8호선","장지","14413","12896","20260602",""
"20260530","8호선","문정","11615","12065","20260602",""
"20260530","8호선","가락시장","6614","6725","20260602",""
"20260530","8호선","송파","7665","7271","20260602",""
"20260530","8호선","석촌","8261","10028","20260602",""
"20260530","8호선","잠실(송파구청)","21675","25487","20260602",""
"20260530","8호선","몽촌토성(평화의문)","7830","8208","20260602",""
"20260530","8호선","강동구청","7637","7409","20260602",""
"20260530","8호선","천호(풍납토성)","17182","20113","20260602",""
"20260530","8호선","암사","13396","12046","20260602",""
"20260530","8호선","암사역사공원","5368","4796","20260602",""
"20260530","7호선","온수(성공회대입구)","6574","6427","20260602",""
"20260530","7호선","천왕","8635","8218","20260602",""
"20260530","7호선","광명사거리","20331","20116","20260602",""
"20260530","7호선","철산","18796","18822","20260602",""
"20260530","7호선","가산디지털단지","16555","15091","20260602",""
"20260530","7호선","남구로","9408","9904","20260602",""
"20260530","7호선","대림(구로구청)","9347","9859","20260602",""
"20260530","7호선","신풍","10022","9382","20260602",""
"20260530","7호선","보라매","6455","6386","20260602",""
"20260530","7호선","신대방삼거리","12872","11935","20260602",""
"20260530","7호선","장승배기","7902","7426","20260602",""
